video_name,seq_name,pred_frame_num
ambush_7,clean,"[45, 46, 47, 48]"
ambush_7,clean,"[46, 47, 48, 49]"
ambush_7,final,"[6, 7, 8, 9]"
ambush_7,final,"[7, 8, 9, 10]"
ambush_7,final,"[8, 9, 10, 11]"
ambush_7,final,"[9, 10, 11, 12]"
ambush_7,final,"[10, 11, 12, 13]"
ambush_7,final,"[11, 12, 13, 14]"
ambush_7,final,"[12, 13, 14, 15]"
ambush_7,final,"[13, 14, 15, 16]"
ambush_7,final,"[14, 15, 16, 17]"
ambush_7,final,"[15, 16, 17, 18]"
ambush_7,final,"[16, 17, 18, 19]"
ambush_7,final,"[17, 18, 19, 20]"
ambush_7,final,"[18, 19, 20, 21]"
ambush_7,final,"[19, 20, 21, 22]"
ambush_7,final,"[20, 21, 22, 23]"
ambush_7,final,"[21, 22, 23, 24]"
ambush_7,final,"[22, 23, 24, 25]"
ambush_7,final,"[23, 24, 25, 26]"
ambush_7,final,"[24, 25, 26, 27]"
ambush_7,final,"[25, 26, 27, 28]"
ambush_7,final,"[26, 27, 28, 29]"
ambush_7,final,"[27, 28, 29, 30]"
ambush_7,final,"[28, 29, 30, 31]"
ambush_7,final,"[29, 30, 31, 32]"
ambush_7,final,"[30, 31, 32, 33]"
ambush_7,final,"[31, 32, 33, 34]"
ambush_7,final,"[32, 33, 34, 35]"
ambush_7,final,"[33, 34, 35, 36]"
ambush_7,final,"[34, 35, 36, 37]"
ambush_7,final,"[35, 36, 37, 38]"
ambush_7,final,"[36, 37, 38, 39]"
ambush_7,final,"[37, 38, 39, 40]"
ambush_7,final,"[38, 39, 40, 41]"
ambush_7,final,"[39, 40, 41, 42]"
ambush_7,final,"[40, 41, 42, 43]"
ambush_7,final,"[41, 42, 43, 44]"
ambush_7,final,"[42, 43, 44, 45]"
ambush_7,final,"[43, 44, 45, 46]"
ambush_7,final,"[44, 45, 46, 47]"
ambush_7,final,"[45, 46, 47, 48]"
ambush_7,final,"[46, 47, 48, 49]"
bamboo_1,albedo,"[6, 7, 8, 9]"
bamboo_1,albedo,"[7, 8, 9, 10]"
bamboo_1,albedo,"[8, 9, 10, 11]"
bamboo_1,albedo,"[9, 10, 11, 12]"
bamboo_1,albedo,"[10, 11, 12, 13]"
bamboo_1,albedo,"[11, 12, 13, 14]"
bamboo_1,albedo,"[12, 13, 14, 15]"
bamboo_1,albedo,"[13, 14, 15, 16]"
bamboo_1,albedo,"[14, 15, 16, 17]"
bamboo_1,albedo,"[15, 16, 17, 18]"
bamboo_1,albedo,"[16, 17, 18, 19]"
bamboo_1,albedo,"[17, 18, 19, 20]"
bamboo_1,albedo,"[18, 19, 20, 21]"
bamboo_1,albedo,"[19, 20, 21, 22]"
bamboo_1,albedo,"[20, 21, 22, 23]"
bamboo_1,albedo,"[21, 22, 23, 24]"
bamboo_1,albedo,"[22, 23, 24, 25]"
bamboo_1,albedo,"[23, 24, 25, 26]"
bamboo_1,albedo,"[24, 25, 26, 27]"
bamboo_1,albedo,"[25, 26, 27, 28]"
bamboo_1,albedo,"[26, 27, 28, 29]"
bamboo_1,albedo,"[27, 28, 29, 30]"
bamboo_1,albedo,"[28, 29, 30, 31]"
bamboo_1,albedo,"[29, 30, 31, 32]"
bamboo_1,albedo,"[30, 31, 32, 33]"
bamboo_1,albedo,"[31, 32, 33, 34]"
bamboo_1,albedo,"[32, 33, 34, 35]"
bamboo_1,albedo,"[33, 34, 35, 36]"
bamboo_1,albedo,"[34, 35, 36, 37]"
bamboo_1,albedo,"[35, 36, 37, 38]"
bamboo_1,albedo,"[36, 37, 38, 39]"
bamboo_1,albedo,"[37, 38, 39, 40]"
bamboo_1,albedo,"[38, 39, 40, 41]"
bamboo_1,albedo,"[39, 40, 41, 42]"
bamboo_1,albedo,"[40, 41, 42, 43]"
bamboo_1,albedo,"[41, 42, 43, 44]"
bamboo_1,albedo,"[42, 43, 44, 45]"
bamboo_1,albedo,"[43, 44, 45, 46]"
bamboo_1,albedo,"[44, 45, 46, 47]"
bamboo_1,albedo,"[45, 46, 47, 48]"
bamboo_1,albedo,"[46, 47, 48, 49]"
bamboo_1,clean,"[6, 7, 8, 9]"
bamboo_1,clean,"[7, 8, 9, 10]"
bamboo_1,clean,"[8, 9, 10, 11]"
bamboo_1,clean,"[9, 10, 11, 12]"
bamboo_1,clean,"[10, 11, 12, 13]"
bamboo_1,clean,"[11, 12, 13, 14]"
bamboo_1,clean,"[12, 13, 14, 15]"
bamboo_1,clean,"[13, 14, 15, 16]"
bamboo_1,clean,"[14, 15, 16, 17]"
bamboo_1,clean,"[15, 16, 17, 18]"
bamboo_1,clean,"[16, 17, 18, 19]"
bamboo_1,clean,"[17, 18, 19, 20]"
bamboo_1,clean,"[18, 19, 20, 21]"
bamboo_1,clean,"[19, 20, 21, 22]"
bamboo_1,clean,"[20, 21, 22, 23]"
bamboo_1,clean,"[21, 22, 23, 24]"
bamboo_1,clean,"[22, 23, 24, 25]"
bamboo_1,clean,"[23, 24, 25, 26]"
bamboo_1,clean,"[24, 25, 26, 27]"
bamboo_1,clean,"[25, 26, 27, 28]"
bamboo_1,clean,"[26, 27, 28, 29]"
bamboo_1,clean,"[27, 28, 29, 30]"
bamboo_1,clean,"[28, 29, 30, 31]"
bamboo_1,clean,"[29, 30, 31, 32]"
bamboo_1,clean,"[30, 31, 32, 33]"
bamboo_1,clean,"[31, 32, 33, 34]"
bamboo_1,clean,"[32, 33, 34, 35]"
bamboo_1,clean,"[33, 34, 35, 36]"
bamboo_1,clean,"[34, 35, 36, 37]"
bamboo_1,clean,"[35, 36, 37, 38]"
bamboo_1,clean,"[36, 37, 38, 39]"
bamboo_1,clean,"[37, 38, 39, 40]"
bamboo_1,clean,"[38, 39, 40, 41]"
bamboo_1,clean,"[39, 40, 41, 42]"
bamboo_1,clean,"[40, 41, 42, 43]"
bamboo_1,clean,"[41, 42, 43, 44]"
bamboo_1,clean,"[42, 43, 44, 45]"
bamboo_1,clean,"[43, 44, 45, 46]"
bamboo_1,clean,"[44, 45, 46, 47]"
bamboo_1,clean,"[45, 46, 47, 48]"
bamboo_1,clean,"[46, 47, 48, 49]"
bamboo_1,final,"[6, 7, 8, 9]"
bamboo_1,final,"[7, 8, 9, 10]"
bamboo_1,final,"[8, 9, 10, 11]"
bamboo_1,final,"[9, 10, 11, 12]"
bamboo_1,final,"[10, 11, 12, 13]"
bamboo_1,final,"[11, 12, 13, 14]"
bamboo_1,final,"[12, 13, 14, 15]"
bamboo_1,final,"[13, 14, 15, 16]"
bamboo_1,final,"[14, 15, 16, 17]"
bamboo_1,final,"[15, 16, 17, 18]"
bamboo_1,final,"[16, 17, 18, 19]"
bamboo_1,final,"[17, 18, 19, 20]"
bamboo_1,final,"[18, 19, 20, 21]"
bamboo_1,final,"[19, 20, 21, 22]"
bamboo_1,final,"[20, 21, 22, 23]"
bamboo_1,final,"[21, 22, 23, 24]"
bamboo_1,final,"[22, 23, 24, 25]"
bamboo_1,final,"[23, 24, 25, 26]"
bamboo_1,final,"[24, 25, 26, 27]"
bamboo_1,final,"[25, 26, 27, 28]"
bamboo_1,final,"[26, 27, 28, 29]"
bamboo_1,final,"[27, 28, 29, 30]"
bamboo_1,final,"[28, 29, 30, 31]"
bamboo_1,final,"[29, 30, 31, 32]"
bamboo_1,final,"[30, 31, 32, 33]"
bamboo_1,final,"[31, 32, 33, 34]"
bamboo_1,final,"[32, 33, 34, 35]"
bamboo_1,final,"[33, 34, 35, 36]"
bamboo_1,final,"[34, 35, 36, 37]"
bamboo_1,final,"[35, 36, 37, 38]"
bamboo_1,final,"[36, 37, 38, 39]"
bamboo_1,final,"[37, 38, 39, 40]"
bamboo_1,final,"[38, 39, 40, 41]"
bamboo_1,final,"[39, 40, 41, 42]"
bamboo_1,final,"[40, 41, 42, 43]"
bamboo_1,final,"[41, 42, 43, 44]"
bamboo_1,final,"[42, 43, 44, 45]"
bamboo_1,final,"[43, 44, 45, 46]"
bamboo_1,final,"[44, 45, 46, 47]"
bamboo_1,final,"[45, 46, 47, 48]"
bamboo_1,final,"[46, 47, 48, 49]"
bamboo_2,albedo,"[6, 7, 8, 9]"
bamboo_2,albedo,"[7, 8, 9, 10]"
bamboo_2,albedo,"[8, 9, 10, 11]"
bamboo_2,albedo,"[9, 10, 11, 12]"
bamboo_2,albedo,"[10, 11, 12, 13]"
bamboo_2,albedo,"[11, 12, 13, 14]"
bamboo_2,albedo,"[12, 13, 14, 15]"
bamboo_2,albedo,"[13, 14, 15, 16]"
bamboo_2,albedo,"[14, 15, 16, 17]"
bamboo_2,albedo,"[15, 16, 17, 18]"
bamboo_2,albedo,"[16, 17, 18, 19]"
bamboo_2,albedo,"[17, 18, 19, 20]"
bamboo_2,albedo,"[18, 19, 20, 21]"
bamboo_2,albedo,"[19, 20, 21, 22]"
bamboo_2,albedo,"[20, 21, 22, 23]"
bamboo_2,albedo,"[21, 22, 23, 24]"
bamboo_2,albedo,"[22, 23, 24, 25]"
bamboo_2,albedo,"[23, 24, 25, 26]"
bamboo_2,albedo,"[24, 25, 26, 27]"
bamboo_2,albedo,"[25, 26, 27, 28]"
bamboo_2,albedo,"[26, 27, 28, 29]"
bamboo_2,albedo,"[27, 28, 29, 30]"
bamboo_2,albedo,"[28, 29, 30, 31]"
bamboo_2,albedo,"[29, 30, 31, 32]"
bamboo_2,albedo,"[30, 31, 32, 33]"
bamboo_2,albedo,"[31, 32, 33, 34]"
bamboo_2,albedo,"[32, 33, 34, 35]"
bamboo_2,albedo,"[33, 34, 35, 36]"
bamboo_2,albedo,"[34, 35, 36, 37]"
bamboo_2,albedo,"[35, 36, 37, 38]"
bamboo_2,albedo,"[36, 37, 38, 39]"
bamboo_2,albedo,"[37, 38, 39, 40]"
bamboo_2,albedo,"[38, 39, 40, 41]"
bamboo_2,albedo,"[39, 40, 41, 42]"
bamboo_2,albedo,"[40, 41, 42, 43]"
bamboo_2,albedo,"[41, 42, 43, 44]"
bamboo_2,albedo,"[42, 43, 44, 45]"
bamboo_2,albedo,"[43, 44, 45, 46]"
bamboo_2,albedo,"[44, 45, 46, 47]"
bamboo_2,albedo,"[45, 46, 47, 48]"
bamboo_2,albedo,"[46, 47, 48, 49]"
bamboo_2,clean,"[6, 7, 8, 9]"
bamboo_2,clean,"[7, 8, 9, 10]"
bamboo_2,clean,"[8, 9, 10, 11]"
bamboo_2,clean,"[9, 10, 11, 12]"
bamboo_2,clean,"[10, 11, 12, 13]"
bamboo_2,clean,"[11, 12, 13, 14]"
bamboo_2,clean,"[12, 13, 14, 15]"
bamboo_2,clean,"[13, 14, 15, 16]"
bamboo_2,clean,"[14, 15, 16, 17]"
bamboo_2,clean,"[15, 16, 17, 18]"
bamboo_2,clean,"[16, 17, 18, 19]"
bamboo_2,clean,"[17, 18, 19, 20]"
bamboo_2,clean,"[18, 19, 20, 21]"
bamboo_2,clean,"[19, 20, 21, 22]"
bamboo_2,clean,"[20, 21, 22, 23]"
bamboo_2,clean,"[21, 22, 23, 24]"
bamboo_2,clean,"[22, 23, 24, 25]"
bamboo_2,clean,"[23, 24, 25, 26]"
bamboo_2,clean,"[24, 25, 26, 27]"
bamboo_2,clean,"[25, 26, 27, 28]"
bamboo_2,clean,"[26, 27, 28, 29]"
bamboo_2,clean,"[27, 28, 29, 30]"
bamboo_2,clean,"[28, 29, 30, 31]"
bamboo_2,clean,"[29, 30, 31, 32]"
bamboo_2,clean,"[30, 31, 32, 33]"
bamboo_2,clean,"[31, 32, 33, 34]"
bamboo_2,clean,"[32, 33, 34, 35]"
bamboo_2,clean,"[33, 34, 35, 36]"
bamboo_2,clean,"[34, 35, 36, 37]"
bamboo_2,clean,"[35, 36, 37, 38]"
bamboo_2,clean,"[36, 37, 38, 39]"
bamboo_2,clean,"[37, 38, 39, 40]"
bamboo_2,clean,"[38, 39, 40, 41]"
bamboo_2,clean,"[39, 40, 41, 42]"
bamboo_2,clean,"[40, 41, 42, 43]"
bamboo_2,clean,"[41, 42, 43, 44]"
bamboo_2,clean,"[42, 43, 44, 45]"
bamboo_2,clean,"[43, 44, 45, 46]"
bamboo_2,clean,"[44, 45, 46, 47]"
bamboo_2,clean,"[45, 46, 47, 48]"
bamboo_2,clean,"[46, 47, 48, 49]"
bamboo_2,final,"[6, 7, 8, 9]"
bamboo_2,final,"[7, 8, 9, 10]"
bamboo_2,final,"[8, 9, 10, 11]"
bamboo_2,final,"[9, 10, 11, 12]"
bamboo_2,final,"[10, 11, 12, 13]"
bamboo_2,final,"[11, 12, 13, 14]"
bamboo_2,final,"[12, 13, 14, 15]"
bamboo_2,final,"[13, 14, 15, 16]"
bamboo_2,final,"[14, 15, 16, 17]"
bamboo_2,final,"[15, 16, 17, 18]"
bamboo_2,final,"[16, 17, 18, 19]"
bamboo_2,final,"[17, 18, 19, 20]"
bamboo_2,final,"[18, 19, 20, 21]"
bamboo_2,final,"[19, 20, 21, 22]"
bamboo_2,final,"[20, 21, 22, 23]"
bamboo_2,final,"[21, 22, 23, 24]"
bamboo_2,final,"[22, 23, 24, 25]"
bamboo_2,final,"[23, 24, 25, 26]"
bamboo_2,final,"[24, 25, 26, 27]"
bamboo_2,final,"[25, 26, 27, 28]"
bamboo_2,final,"[26, 27, 28, 29]"
bamboo_2,final,"[27, 28, 29, 30]"
bamboo_2,final,"[28, 29, 30, 31]"
bamboo_2,final,"[29, 30, 31, 32]"
bamboo_2,final,"[30, 31, 32, 33]"
bamboo_2,final,"[31, 32, 33, 34]"
bamboo_2,final,"[32, 33, 34, 35]"
bamboo_2,final,"[33, 34, 35, 36]"
bamboo_2,final,"[34, 35, 36, 37]"
bamboo_2,final,"[35, 36, 37, 38]"
bamboo_2,final,"[36, 37, 38, 39]"
bamboo_2,final,"[37, 38, 39, 40]"
bamboo_2,final,"[38, 39, 40, 41]"
bamboo_2,final,"[39, 40, 41, 42]"
bamboo_2,final,"[40, 41, 42, 43]"
bamboo_2,final,"[41, 42, 43, 44]"
bamboo_2,final,"[42, 43, 44, 45]"
bamboo_2,final,"[43, 44, 45, 46]"
bamboo_2,final,"[44, 45, 46, 47]"
bamboo_2,final,"[45, 46, 47, 48]"
bamboo_2,final,"[46, 47, 48, 49]"
bandage_1,albedo,"[6, 7, 8, 9]"
bandage_1,albedo,"[7, 8, 9, 10]"
bandage_1,albedo,"[8, 9, 10, 11]"
bandage_1,albedo,"[9, 10, 11, 12]"
bandage_1,albedo,"[10, 11, 12, 13]"
bandage_1,albedo,"[11, 12, 13, 14]"
bandage_1,albedo,"[12, 13, 14, 15]"
bandage_1,albedo,"[13, 14, 15, 16]"
bandage_1,albedo,"[14, 15, 16, 17]"
bandage_1,albedo,"[15, 16, 17, 18]"
bandage_1,albedo,"[16, 17, 18, 19]"
bandage_1,albedo,"[17, 18, 19, 20]"
bandage_1,albedo,"[18, 19, 20, 21]"
bandage_1,albedo,"[19, 20, 21, 22]"
bandage_1,albedo,"[20, 21, 22, 23]"
bandage_1,albedo,"[21, 22, 23, 24]"
bandage_1,albedo,"[22, 23, 24, 25]"
bandage_1,albedo,"[23, 24, 25, 26]"
bandage_1,albedo,"[24, 25, 26, 27]"
bandage_1,albedo,"[25, 26, 27, 28]"
bandage_1,albedo,"[26, 27, 28, 29]"
bandage_1,albedo,"[27, 28, 29, 30]"
bandage_1,albedo,"[28, 29, 30, 31]"
bandage_1,albedo,"[29, 30, 31, 32]"
bandage_1,albedo,"[30, 31, 32, 33]"
bandage_1,albedo,"[31, 32, 33, 34]"
bandage_1,albedo,"[32, 33, 34, 35]"
bandage_1,albedo,"[33, 34, 35, 36]"
bandage_1,albedo,"[34, 35, 36, 37]"
bandage_1,albedo,"[35, 36, 37, 38]"
bandage_1,albedo,"[36, 37, 38, 39]"
bandage_1,albedo,"[37, 38, 39, 40]"
bandage_1,albedo,"[38, 39, 40, 41]"
bandage_1,albedo,"[39, 40, 41, 42]"
bandage_1,albedo,"[40, 41, 42, 43]"
bandage_1,albedo,"[41, 42, 43, 44]"
bandage_1,albedo,"[42, 43, 44, 45]"
bandage_1,albedo,"[43, 44, 45, 46]"
bandage_1,albedo,"[44, 45, 46, 47]"
bandage_1,albedo,"[45, 46, 47, 48]"
bandage_1,albedo,"[46, 47, 48, 49]"
bandage_1,clean,"[6, 7, 8, 9]"
bandage_1,clean,"[7, 8, 9, 10]"
bandage_1,clean,"[8, 9, 10, 11]"
bandage_1,clean,"[9, 10, 11, 12]"
bandage_1,clean,"[10, 11, 12, 13]"
bandage_1,clean,"[11, 12, 13, 14]"
bandage_1,clean,"[12, 13, 14, 15]"
bandage_1,clean,"[13, 14, 15, 16]"
bandage_1,clean,"[14, 15, 16, 17]"
bandage_1,clean,"[15, 16, 17, 18]"
bandage_1,clean,"[16, 17, 18, 19]"
bandage_1,clean,"[17, 18, 19, 20]"
bandage_1,clean,"[18, 19, 20, 21]"
bandage_1,clean,"[19, 20, 21, 22]"
bandage_1,clean,"[20, 21, 22, 23]"
bandage_1,clean,"[21, 22, 23, 24]"
bandage_1,clean,"[22, 23, 24, 25]"
bandage_1,clean,"[23, 24, 25, 26]"
bandage_1,clean,"[24, 25, 26, 27]"
bandage_1,clean,"[25, 26, 27, 28]"
bandage_1,clean,"[26, 27, 28, 29]"
bandage_1,clean,"[27, 28, 29, 30]"
bandage_1,clean,"[28, 29, 30, 31]"
bandage_1,clean,"[29, 30, 31, 32]"
bandage_1,clean,"[30, 31, 32, 33]"
bandage_1,clean,"[31, 32, 33, 34]"
bandage_1,clean,"[32, 33, 34, 35]"
bandage_1,clean,"[33, 34, 35, 36]"
bandage_1,clean,"[34, 35, 36, 37]"
bandage_1,clean,"[35, 36, 37, 38]"
bandage_1,clean,"[36, 37, 38, 39]"
bandage_1,clean,"[37, 38, 39, 40]"
bandage_1,clean,"[38, 39, 40, 41]"
bandage_1,clean,"[39, 40, 41, 42]"
bandage_1,clean,"[40, 41, 42, 43]"
bandage_1,clean,"[41, 42, 43, 44]"
bandage_1,clean,"[42, 43, 44, 45]"
bandage_1,clean,"[43, 44, 45, 46]"
bandage_1,clean,"[44, 45, 46, 47]"
bandage_1,clean,"[45, 46, 47, 48]"
bandage_1,clean,"[46, 47, 48, 49]"
bandage_1,final,"[6, 7, 8, 9]"
bandage_1,final,"[7, 8, 9, 10]"
bandage_1,final,"[8, 9, 10, 11]"
bandage_1,final,"[9, 10, 11, 12]"
bandage_1,final,"[10, 11, 12, 13]"
bandage_1,final,"[11, 12, 13, 14]"
bandage_1,final,"[12, 13, 14, 15]"
bandage_1,final,"[13, 14, 15, 16]"
bandage_1,final,"[14, 15, 16, 17]"
bandage_1,final,"[15, 16, 17, 18]"
bandage_1,final,"[16, 17, 18, 19]"
bandage_1,final,"[17, 18, 19, 20]"
bandage_1,final,"[18, 19, 20, 21]"
bandage_1,final,"[19, 20, 21, 22]"
bandage_1,final,"[20, 21, 22, 23]"
bandage_1,final,"[21, 22, 23, 24]"
bandage_1,final,"[22, 23, 24, 25]"
bandage_1,final,"[23, 24, 25, 26]"
bandage_1,final,"[24, 25, 26, 27]"
bandage_1,final,"[25, 26, 27, 28]"
bandage_1,final,"[26, 27, 28, 29]"
bandage_1,final,"[27, 28, 29, 30]"
bandage_1,final,"[28, 29, 30, 31]"
bandage_1,final,"[29, 30, 31, 32]"
bandage_1,final,"[30, 31, 32, 33]"
bandage_1,final,"[31, 32, 33, 34]"
bandage_1,final,"[32, 33, 34, 35]"
bandage_1,final,"[33, 34, 35, 36]"
bandage_1,final,"[34, 35, 36, 37]"
bandage_1,final,"[35, 36, 37, 38]"
bandage_1,final,"[36, 37, 38, 39]"
bandage_1,final,"[37, 38, 39, 40]"
bandage_1,final,"[38, 39, 40, 41]"
bandage_1,final,"[39, 40, 41, 42]"
bandage_1,final,"[40, 41, 42, 43]"
bandage_1,final,"[41, 42, 43, 44]"
bandage_1,final,"[42, 43, 44, 45]"
bandage_1,final,"[43, 44, 45, 46]"
bandage_1,final,"[44, 45, 46, 47]"
bandage_1,final,"[45, 46, 47, 48]"
bandage_1,final,"[46, 47, 48, 49]"
bandage_2,albedo,"[6, 7, 8, 9]"
bandage_2,albedo,"[7, 8, 9, 10]"
bandage_2,albedo,"[8, 9, 10, 11]"
bandage_2,albedo,"[9, 10, 11, 12]"
bandage_2,albedo,"[10, 11, 12, 13]"
bandage_2,albedo,"[11, 12, 13, 14]"
bandage_2,albedo,"[12, 13, 14, 15]"
bandage_2,albedo,"[13, 14, 15, 16]"
bandage_2,albedo,"[14, 15, 16, 17]"
bandage_2,albedo,"[15, 16, 17, 18]"
bandage_2,albedo,"[16, 17, 18, 19]"
bandage_2,albedo,"[17, 18, 19, 20]"
bandage_2,albedo,"[18, 19, 20, 21]"
bandage_2,albedo,"[19, 20, 21, 22]"
bandage_2,albedo,"[20, 21, 22, 23]"
bandage_2,albedo,"[21, 22, 23, 24]"
bandage_2,albedo,"[22, 23, 24, 25]"
bandage_2,albedo,"[23, 24, 25, 26]"
bandage_2,albedo,"[24, 25, 26, 27]"
bandage_2,albedo,"[25, 26, 27, 28]"
bandage_2,albedo,"[26, 27, 28, 29]"
bandage_2,albedo,"[27, 28, 29, 30]"
bandage_2,albedo,"[28, 29, 30, 31]"
bandage_2,albedo,"[29, 30, 31, 32]"
bandage_2,albedo,"[30, 31, 32, 33]"
bandage_2,albedo,"[31, 32, 33, 34]"
bandage_2,albedo,"[32, 33, 34, 35]"
bandage_2,albedo,"[33, 34, 35, 36]"
bandage_2,albedo,"[34, 35, 36, 37]"
bandage_2,albedo,"[35, 36, 37, 38]"
bandage_2,albedo,"[36, 37, 38, 39]"
bandage_2,albedo,"[37, 38, 39, 40]"
bandage_2,albedo,"[38, 39, 40, 41]"
bandage_2,albedo,"[39, 40, 41, 42]"
bandage_2,albedo,"[40, 41, 42, 43]"
bandage_2,albedo,"[41, 42, 43, 44]"
bandage_2,albedo,"[42, 43, 44, 45]"
bandage_2,albedo,"[43, 44, 45, 46]"
bandage_2,albedo,"[44, 45, 46, 47]"
bandage_2,albedo,"[45, 46, 47, 48]"
bandage_2,albedo,"[46, 47, 48, 49]"
bandage_2,clean,"[6, 7, 8, 9]"
bandage_2,clean,"[7, 8, 9, 10]"
bandage_2,clean,"[8, 9, 10, 11]"
bandage_2,clean,"[9, 10, 11, 12]"
bandage_2,clean,"[10, 11, 12, 13]"
bandage_2,clean,"[11, 12, 13, 14]"
bandage_2,clean,"[12, 13, 14, 15]"
bandage_2,clean,"[13, 14, 15, 16]"
bandage_2,clean,"[14, 15, 16, 17]"
bandage_2,clean,"[15, 16, 17, 18]"
bandage_2,clean,"[16, 17, 18, 19]"
bandage_2,clean,"[17, 18, 19, 20]"
bandage_2,clean,"[18, 19, 20, 21]"
bandage_2,clean,"[19, 20, 21, 22]"
bandage_2,clean,"[20, 21, 22, 23]"
bandage_2,clean,"[21, 22, 23, 24]"
bandage_2,clean,"[22, 23, 24, 25]"
bandage_2,clean,"[23, 24, 25, 26]"
bandage_2,clean,"[24, 25, 26, 27]"
bandage_2,clean,"[25, 26, 27, 28]"
bandage_2,clean,"[26, 27, 28, 29]"
bandage_2,clean,"[27, 28, 29, 30]"
bandage_2,clean,"[28, 29, 30, 31]"
bandage_2,clean,"[29, 30, 31, 32]"
bandage_2,clean,"[30, 31, 32, 33]"
bandage_2,clean,"[31, 32, 33, 34]"
bandage_2,clean,"[32, 33, 34, 35]"
bandage_2,clean,"[33, 34, 35, 36]"
bandage_2,clean,"[34, 35, 36, 37]"
bandage_2,clean,"[35, 36, 37, 38]"
bandage_2,clean,"[36, 37, 38, 39]"
bandage_2,clean,"[37, 38, 39, 40]"
bandage_2,clean,"[38, 39, 40, 41]"
bandage_2,clean,"[39, 40, 41, 42]"
bandage_2,clean,"[40, 41, 42, 43]"
bandage_2,clean,"[41, 42, 43, 44]"
bandage_2,clean,"[42, 43, 44, 45]"
bandage_2,clean,"[43, 44, 45, 46]"
bandage_2,clean,"[44, 45, 46, 47]"
bandage_2,clean,"[45, 46, 47, 48]"
bandage_2,clean,"[46, 47, 48, 49]"
bandage_2,final,"[6, 7, 8, 9]"
bandage_2,final,"[7, 8, 9, 10]"
bandage_2,final,"[8, 9, 10, 11]"
bandage_2,final,"[9, 10, 11, 12]"
bandage_2,final,"[10, 11, 12, 13]"
bandage_2,final,"[11, 12, 13, 14]"
bandage_2,final,"[12, 13, 14, 15]"
bandage_2,final,"[13, 14, 15, 16]"
bandage_2,final,"[14, 15, 16, 17]"
bandage_2,final,"[15, 16, 17, 18]"
bandage_2,final,"[16, 17, 18, 19]"
bandage_2,final,"[17, 18, 19, 20]"
bandage_2,final,"[18, 19, 20, 21]"
bandage_2,final,"[19, 20, 21, 22]"
bandage_2,final,"[20, 21, 22, 23]"
bandage_2,final,"[21, 22, 23, 24]"
bandage_2,final,"[22, 23, 24, 25]"
bandage_2,final,"[23, 24, 25, 26]"
bandage_2,final,"[24, 25, 26, 27]"
bandage_2,final,"[25, 26, 27, 28]"
bandage_2,final,"[26, 27, 28, 29]"
bandage_2,final,"[27, 28, 29, 30]"
bandage_2,final,"[28, 29, 30, 31]"
bandage_2,final,"[29, 30, 31, 32]"
bandage_2,final,"[30, 31, 32, 33]"
bandage_2,final,"[31, 32, 33, 34]"
bandage_2,final,"[32, 33, 34, 35]"
bandage_2,final,"[33, 34, 35, 36]"
bandage_2,final,"[34, 35, 36, 37]"
bandage_2,final,"[35, 36, 37, 38]"
bandage_2,final,"[36, 37, 38, 39]"
bandage_2,final,"[37, 38, 39, 40]"
bandage_2,final,"[38, 39, 40, 41]"
bandage_2,final,"[39, 40, 41, 42]"
bandage_2,final,"[40, 41, 42, 43]"
bandage_2,final,"[41, 42, 43, 44]"
bandage_2,final,"[42, 43, 44, 45]"
bandage_2,final,"[43, 44, 45, 46]"
bandage_2,final,"[44, 45, 46, 47]"
bandage_2,final,"[45, 46, 47, 48]"
bandage_2,final,"[46, 47, 48, 49]"
cave_2,albedo,"[6, 7, 8, 9]"
cave_2,albedo,"[7, 8, 9, 10]"
cave_2,albedo,"[8, 9, 10, 11]"
cave_2,albedo,"[9, 10, 11, 12]"
cave_2,albedo,"[10, 11, 12, 13]"
cave_2,albedo,"[11, 12, 13, 14]"
cave_2,albedo,"[12, 13, 14, 15]"
cave_2,albedo,"[13, 14, 15, 16]"
cave_2,albedo,"[14, 15, 16, 17]"
cave_2,albedo,"[15, 16, 17, 18]"
cave_2,albedo,"[16, 17, 18, 19]"
cave_2,albedo,"[17, 18, 19, 20]"
cave_2,albedo,"[18, 19, 20, 21]"
cave_2,albedo,"[19, 20, 21, 22]"
cave_2,albedo,"[20, 21, 22, 23]"
cave_2,albedo,"[21, 22, 23, 24]"
cave_2,albedo,"[22, 23, 24, 25]"
cave_2,albedo,"[23, 24, 25, 26]"
cave_2,albedo,"[24, 25, 26, 27]"
cave_2,albedo,"[25, 26, 27, 28]"
cave_2,albedo,"[26, 27, 28, 29]"
cave_2,albedo,"[27, 28, 29, 30]"
cave_2,albedo,"[28, 29, 30, 31]"
cave_2,albedo,"[29, 30, 31, 32]"
cave_2,albedo,"[30, 31, 32, 33]"
cave_2,albedo,"[31, 32, 33, 34]"
cave_2,albedo,"[32, 33, 34, 35]"
cave_2,albedo,"[33, 34, 35, 36]"
cave_2,albedo,"[34, 35, 36, 37]"
cave_2,albedo,"[35, 36, 37, 38]"
cave_2,albedo,"[36, 37, 38, 39]"
cave_2,albedo,"[37, 38, 39, 40]"
cave_2,albedo,"[38, 39, 40, 41]"
cave_2,albedo,"[39, 40, 41, 42]"
cave_2,albedo,"[40, 41, 42, 43]"
cave_2,albedo,"[41, 42, 43, 44]"
cave_2,albedo,"[42, 43, 44, 45]"
cave_2,albedo,"[43, 44, 45, 46]"
cave_2,albedo,"[44, 45, 46, 47]"
